ResourceID,Activity Type,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Cadastral Reference,Description,Description Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,From Date,Geometry Qualifier,Keyword,Name,Name Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,To Date
047646e0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1415,,,,102A,,"102A, Rouge Bouillon",,0401415,GEOMETRYCOLLECTION (POINT (-2.103956 49.192975)),,,
2972f760-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0313,,,,4 Salvandy Terrace,,"4 Salvandy Terrace, Springfield Road",,1100313,GEOMETRYCOLLECTION (POINT (-2.098248 49.192161)),,,
047a3cf0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1560,,,,42,,"42, Midvale Road",,0401560,GEOMETRYCOLLECTION (POINT (-2.10579 49.192988)),,,
047e3300-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1668,,,,29,,"29, West Park Avenue",,0401668,GEOMETRYCOLLECTION (POINT (-2.111868 49.189991)),,,
044c2910-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0214,,,,17,,"17, Gloucester Street",,0400214,GEOMETRYCOLLECTION (POINT (-2.112331 49.186818)),,,
505df2e0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0301,,,,Maison Alexandre,,"Maison Alexandre, La Rue du Crocquet",,0100301,GEOMETRYCOLLECTION (POINT (-2.170706 49.188375)),,,
0474cec0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1368,,,,76,,"76, Roseville Street",,0401368,GEOMETRYCOLLECTION (POINT (-2.100896 49.177882)),,,
04861530-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,Site of Shipbuilding Yard,,"Site of Shipbuilding Yard, Victoria Avenue",,0400610,GEOMETRYCOLLECTION (POINT (-2.127412 49.19311)),,,
b3650530-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0095,,,,La Frontiere,,"La Frontiere, La Rue de la Boucterie",,1200095,GEOMETRYCOLLECTION (POINT (-2.082511 49.214177)),,,
0476b420-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1428/HE1767/HE1768/HE1769/HE1770/HE1771/HE1772,,,,Belvidere Terrace,,"Belvidere Terrace, La Route de St Aubin ",,0401428,GEOMETRYCOLLECTION (POINT (-2.134034 49.196863)),,,
044d0cb0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0237,,,,3 Ravenswood Villas,,"3 Ravenswood Villas, Green Street",,0400237,GEOMETRYCOLLECTION (POINT (-2.10458 49.178867)),,,
045cf760-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0668,,,,38,,"38, Roseville Street",,0400668,GEOMETRYCOLLECTION (POINT (-2.101106 49.17976)),,,
296e5d70-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0130,,,,The Cheal,,"The Cheal, Beach Road",,1100130,GEOMETRYCOLLECTION (POINT (-2.09644 49.177711)),,,
0bd1ad50-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0022,,,Richmond Map,Bu de la Rue,,"Bu de la Rue, Le Mont du Bu de la Rue",,0600022,GEOMETRYCOLLECTION (POINT (-2.127754 49.217281)),,,
046e5b90-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1180/HE1737/HE1738/HE1739/HE1740/HE1741,,,,Portland Terrace,,"Portland Terrace, Midvale Road",,0401180,GEOMETRYCOLLECTION (POINT (-2.105677 49.192433)),,,
505b8f80-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,Richmond Map,La Remise,,"La Remise, Le Mont les Vaux",,0100238,GEOMETRYCOLLECTION (POINT (-2.173771 49.187957)),,,
5059d520-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed place,Government of Jersey,BR0228,,,,Site of Prisoners of War Camp,,"Site of Prisoners of War Camp, Le Chemin des Basses Mielles",,0100193,GEOMETRYCOLLECTION (POINT (-2.220433 49.199454)),,,
061d4e40-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0049,,,,Rozel Place,,"Rozel Place, La Rue du Hucquet",,0700049,GEOMETRYCOLLECTION (POINT (-2.058705 49.227602)),,,
50567ba0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0121,,,,La Moye Quarry Blondin Cableway Mast,,"La Moye Quarry Blondin Cableway Mast, La Rue de la Corbière",,0100121,GEOMETRYCOLLECTION (POINT (-2.231977 49.178033)),,,
0bdd9ba0-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,,,,,,,La Blanche Pierre,,"La Blanche Pierre, La Rue de la Blanche Pierre",,0600308,GEOMETRYCOLLECTION (POINT (-2.151986 49.203815)),,,
061c67c0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0028,,,,Park Farm,,"Park Farm, La Chasse Mallet",,0700028,GEOMETRYCOLLECTION (POINT (-2.038019 49.20538)),,,
04739400-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1333,,,,8 Queen's Road Terrace,,"8 Queen's Road Terrace, Queen's Road",,0401333,GEOMETRYCOLLECTION (POINT (-2.109181 49.193592)),,,
2974f020-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed place,Government of Jersey,SA0166,,,,Howard Davis Park,,"Howard Davis Park, St Clement's Road",,1100166,GEOMETRYCOLLECTION (POINT (-2.097078 49.180021)),,,
04528020-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0380,,,,11,,"11, The Parade",,0400380,GEOMETRYCOLLECTION (POINT (-2.110507 49.18654)),,,
84dbf3c0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0008,,,"Manor House,Richmond Map,Place of Worship",Les Pres Manor,,"Les Pres Manor, La Cache des Prés",,0300008,GEOMETRYCOLLECTION (POINT (-2.046793 49.191382)),,,
fc825730-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0174,,,Richmond Map,Le Menage es Feuvres,,"Le Menage es Feuvres, La Route des Landes",,0900174,GEOMETRYCOLLECTION (POINT (-2.235115 49.249201)),,,
04641c10-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0877,,,,33,,"33, Clarendon Road",,0400877,GEOMETRYCOLLECTION (POINT (-2.104876 49.19304)),,,
1b777526-8645-11eb-8701-0275d4869ef4,Archaeological Excavation,Postal Address,St. Helier,Parish,,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  A trench was excavated in 1972 on 11 Seale Street. Only 18th century material was discovered lying directly on sand which was the environment found. ",Archaeological Excavation,,,,,,1972,,,11 Seale Street,,11 Seale Street,,0401200,GEOMETRYCOLLECTION (POINT (-2.110205 49.185755)),,,1972
044f6250-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0293,,,,55,,"55, King Street",,0400293,GEOMETRYCOLLECTION (POINT (-2.107562 49.184501)),,,
04825860-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1901,,,,Jewish Cemetery,,"Jewish Cemetery, Westmount Road",,0401901,GEOMETRYCOLLECTION (POINT (-2.114774 49.190358)),,,
04874e70-149c-0138-c573-740f24312a1c,Archaeological Evaluation,Postal Address,St. Helier,Parish,,"An archaeological evaluation was undertaken by the Museum of London Archaeology Service following the recommendation of the Société Jersiaise Archaeology Section. Two trenches were opened. The most significant find from the evaluation was a presence of a 13th/14th century land surface, approximately 2m below surface. A pit and possible post-hole/small pit were identified. Objects found include animal bone, pottery, burnt clay and possible daub. There was also evidence of post-medieval occupation and the remains of a cellar (late 19th/early 20th century), 18th/19th century drains and circa 20th century cobbled alley/yard surface. ",Archaeological Evaluation,,,,,,,,,Site of 2-12,,"Site of 2-12, Hue Street",,0400683,GEOMETRYCOLLECTION (POINT (-2.108519 49.185762)),,,
061fd420-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0116,,,Richmond Map,Whipple Cottage,,"Whipple Cottage, Le Mont de Rozel",,0700116,GEOMETRYCOLLECTION (POINT (-2.0461 49.235899)),,,
04553a90-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0458,,,,2-4,,"2-4, Seaton Place",,0400458,GEOMETRYCOLLECTION (POINT (-2.111077 49.185787)),,,
84d993e0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0169,,,Richmond Map,Mon Desir,,"Mon Desir, New Road",,0300169,GEOMETRYCOLLECTION (POINT (-2.030846 49.198066)),,,
046a30a0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1042,,,,Central Market,,"Central Market, Halkett Place",,0401042,GEOMETRYCOLLECTION (POINT (-2.104282 49.184999)),,,
061e9630-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,Site of milestone 'M5',,"Site of milestone 'M5', La Route de la Côte",,0700084,GEOMETRYCOLLECTION (POINT (-2.01842 49.201841)),,,
048026b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1750,,,,15-16,,"15-16, Queen's Avenue",,0401750,GEOMETRYCOLLECTION (POINT (-2.108936 49.193991)),,,
84e09060-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,,,,,,,Fairlands,,"Fairlands, La Petite Rue du Nord",,0300312,GEOMETRYCOLLECTION (POINT (-2.064071 49.197736)),,,
04583b30-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0535,,,,8,,"8, Beresford Street",,0400535,GEOMETRYCOLLECTION (POINT (-2.103798 49.185079)),,,
046008e0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0766 / HE0770 / HE0791,,,,66-70,,"66-70, Bath Street",,0400766,GEOMETRYCOLLECTION (POINT (-2.10237 49.186158)),,,
2eeed570-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0114,,,,Helmsdale,,"Helmsdale, Beaumont",,1000114,GEOMETRYCOLLECTION (POINT (-2.160627 49.19776)),,,
84e07290-1168-0138-913a-740f24312a1c,,Field Number,Grouville,Parish,,,,,,,,,,,Mill,Site of Le Moulin à Bré,,"Site of Le Moulin à Bré, Field G729",,0300308,GEOMETRYCOLLECTION (POINT (-2.069826 49.179601)),,,
fc7f8130-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0071,,,Richmond Map,Les Heches,,"Les Heches, La Route de Plémont",,0900071,GEOMETRYCOLLECTION (POINT (-2.224896 49.251364)),,,
8b6a94e0-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0029,,,,Cleveland,,"Cleveland, La Rue de Samarès",,0200029,GEOMETRYCOLLECTION (POINT (-2.074554 49.165936)),,,
0625b4e0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,Clos du Val,,"Clos du Val, La Ruette Gabard",,0700082,GEOMETRYCOLLECTION (POINT (-2.030794 49.202554)),,,
045de120-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0697/HE1478,,,,34-36,,"34-36, St Mark's Road",,0400697,GEOMETRYCOLLECTION (POINT (-2.100633 49.190512)),,,
fc89e4c0-149c-0138-c576-740f24312a1c,,Field Number,St. Ouen,Parish,,,,,,,,,,,,Clos du Moulin,,"Clos du Moulin, Field O281",,0900271,GEOMETRYCOLLECTION (POINT (-2.209667 49.238694)),,,
b36a3340-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0165,,,Richmond Map,Mont Pellier ,,"Mont Pellier , La Rue du Mont Pellier",,1200165,GEOMETRYCOLLECTION (POINT (-2.090714 49.227988)),,,
50609710-116c-0138-914f-740f24312a1c,,Field Number,St. Brelade,Parish,,,,,,,,,,,,Champ de la Hougue,,"Champ de la Hougue, Field B443",,0100378,GEOMETRYCOLLECTION (POINT (-2.228733 49.182816)),,,
0449fac0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0151,,,,23-23A,,"23-23A, La Colomberie",,0400151,GEOMETRYCOLLECTION (POINT (-2.101623 49.182977)),,,
0473b960-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1337,,,,12 Queen's Road Terrace,,"12 Queen's Road Terrace, Queen's Road",,0401337,GEOMETRYCOLLECTION (POINT (-2.109273 49.193829)),,,
045ea580-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0723,,,,1,,"1, Vauxhall Street",,0400723,GEOMETRYCOLLECTION (POINT (-2.10518 49.187925)),,,
46916f50-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,,,,,,,Le Lavoir des Dames,,"Le Lavoir des Dames, Sorel Point",,0500234,GEOMETRYCOLLECTION (POINT (-2.158307 49.260892)),,,
047491a0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1362,,,,61,,"61, Roseville Street",,0401362,GEOMETRYCOLLECTION (POINT (-2.100925 49.178401)),,,
46924fd0-116c-0138-9149-740f24312a1c,,Field Number,St. John,Parish,,,,,,,,,,,,Jardin du Pretre,,"Jardin du Pretre, Field J187",,0500250,GEOMETRYCOLLECTION (POINT (-2.147094 49.252942)),,,
8b69fe70-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0016,,,,Les Genets,,"Les Genets, La Grande Route de la Côte",,0200016,GEOMETRYCOLLECTION (POINT (-2.067895 49.167468)),,,
04850e10-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,La Source de Souhait,,"La Source de Souhait, La Vallée des Vaux",,0400417,GEOMETRYCOLLECTION (POINT (-2.105059 49.199543)),,,
044773d0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0089,,,Richmond Map,2 - 2½,,"2 - 2½, Charing Cross",,0400089,GEOMETRYCOLLECTION (POINT (-2.109068 49.185124)),,,
f15af1a0-1168-0138-9140-740f24312a1c,,Field Number,St. Mary ,Parish,,,,,,,Government of Jersey,MY0149,,,,Clos de la Hougue,,"Clos de la Hougue, Field MY244",,0800162,GEOMETRYCOLLECTION (POINT (-2.176038 49.245112)),,,
0bd13270-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0009,,,,Midlands Farm,,"Midlands Farm, La Grande Route de St Laurent",,0600009,GEOMETRYCOLLECTION (POINT (-2.142904 49.23217)),,,
fc8b6cb0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,,,,,,,Champ Vert,,"Champ Vert, La Rue du Nord",,0900327,GEOMETRYCOLLECTION (POINT (-2.224793 49.247224)),,,
505d1fd0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0281,,,Richmond Map,Elliston House,,"Elliston House, Le Boulevard",,0100281,GEOMETRYCOLLECTION (POINT (-2.169575 49.185809)),,,
fc8479d0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0090,,,German Occupation,Strongpoint Butts,,"Strongpoint Butts, Le Chemin des Landes",,0900089,GEOMETRYCOLLECTION (POINT (-2.252306 49.25202)),,,
468c15e0-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0088,,,,Lodge Falaise,,"Lodge Falaise, La Rue ès Abbés",,0500088,GEOMETRYCOLLECTION (POINT (-2.160865 49.239578)),,,
04574220-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0508,,,,7,,"7, West Park Avenue",,0400508,GEOMETRYCOLLECTION (POINT (-2.112472 49.189669)),,,
50557640-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0098,,,"Manor House,Richmond Map",La Grande Maison du Francfief,,"La Grande Maison du Francfief, La Route du Francfief",,0100098,GEOMETRYCOLLECTION (POINT (-2.186997 49.197008)),,,
06271930-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0264,,,,L'Hopital,,"L'Hopital, La Route de St Catherine",,0700264,GEOMETRYCOLLECTION (POINT (-2.028367 49.219123)),,,
4692f810-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,,,,,,,The Lindens,,"The Lindens, La Rue des Houguettes",,0500267,GEOMETRYCOLLECTION (POINT (-2.109253 49.220318)),,,
04882450-149c-0138-c573-740f24312a1c,Fieldwalking Survey,Field Number,St. Helier,Parish,,"Two systematic fieldwalk were undertaken in field H1226 on 3rd February 1984 and 4th February 1984. 181 objects were discovered including x136 flakes, x4 retouched flakes, x2 scrapers, x20 cores, x12 nodules, x1 blade and x6 stones. ",Fieldwalking Survey,,,,,,,,,Artefact Scatter,,"Artefact Scatter, Field H1226",,0400773,GEOMETRYCOLLECTION (POINT (-2.106398 49.196185)),,,
84d797f0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0100,,,,Inglenook & Inglenook Cottage,,"Inglenook & Inglenook Cottage, La Rue de la Ville ès Renauds",,0300100,GEOMETRYCOLLECTION (POINT (-2.039927 49.187359)),,,
29738070-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0351,,,,East Telephone Exchange,,"East Telephone Exchange, La Rue de la Hambye",,1100351,GEOMETRYCOLLECTION (POINT (-2.053663 49.202617)),,,
04780310-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1468,,,,6,,"6, St Mark's Road",,0401468,GEOMETRYCOLLECTION (POINT (-2.102458 49.190139)),,,
0bd5d050-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0138,,,,Valley Farm,,"Valley Farm, Le Mont du Bu de la Rue",,0600138,GEOMETRYCOLLECTION (POINT (-2.130231 49.216752)),,,
0bd2d880-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0056,,,,The Homestead,,"The Homestead, La Rue de la Fontaine St Martin",,0600056,GEOMETRYCOLLECTION (POINT (-2.153161 49.219248)),,,
84dd29f0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0137,,,"Mill,Richmond Map,German Occupation",Le Moulin de Beauvoir,,"Le Moulin de Beauvoir, La Rue du Moulin à Vent",,0300137,GEOMETRYCOLLECTION (POINT (-2.053745 49.180327)),,,
fc8d0030-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,,,,,,German Occupation,Site of Resistance Nest Doktor Haus,,"Site of Resistance Nest Doktor Haus, Les Hâtiveaux ",,0900372,GEOMETRYCOLLECTION (POINT (-2.214644 49.221801)),,,
505fbc70-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0350,,,German Occupation,Anti Tank Wall Pzm 7 ,,"Anti Tank Wall Pzm 7 , La Route de la Haule",,0100350,GEOMETRYCOLLECTION (POINT (-2.162194 49.194624)),,,
5060a890-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,Government of Jersey,BR0380,,,,La Hougue,,"La Hougue, Le Mont du Petit Port",,0100380,GEOMETRYCOLLECTION (POINT (-2.231477 49.183427)),,,
29700380-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0185,,,,Memorial Cross,,"Memorial Cross, Les Grands Vaux",,1100185,GEOMETRYCOLLECTION (POINT (-2.063094 49.202747)),,,
296fe430-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0177,,,,Greenvale House,,"Greenvale House, La Grande Route de St Martin",,1100177,GEOMETRYCOLLECTION (POINT (-2.075576 49.203787)),,,
29722700-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0270,,,Richmond Map,Swan Farm,,"Swan Farm, Langley Avenue",,1100270,GEOMETRYCOLLECTION (POINT (-2.090372 49.199428)),,,
fc7fd680-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0082,,,Richmond Map,Les Huriaux,,"Les Huriaux, La Grande Route de St Ouen",,0900082,GEOMETRYCOLLECTION (POINT (-2.192317 49.223057)),,,
2eeae960-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0014,,,,Oaklands,,"Oaklands, La Rue d'Elysée",,1000014,GEOMETRYCOLLECTION (POINT (-2.18766 49.226828)),,,
