ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
505c13c0-116c-0138-914f-740f24312a1c,Parish,Listed place,,,,,"La Hougue de Vinde, Le Chemin de Noirmont",,GEOMETRYCOLLECTION (POINT (-2.166914 49.173293)),Postal Address,Megalithic,,St. Brelade,,,,La Hougue de Vinde,0100251,,,,Government of Jersey,BR0251,
84e05700-1168-0138-913a-740f24312a1c,Parish,,,,,,L'Islet de St Samson,,GEOMETRYCOLLECTION (POINT (-2.005002 49.157048)),Offshore Islet,,,Grouville,,,,L'Islet de St Samson,0300305,,,,,,
84e03180-1168-0138-913a-740f24312a1c,Parish,,,,,,"Lavoir, Gorey Village Main Road",,GEOMETRYCOLLECTION (POINT (-2.035055 49.194649)),Postal Address,,,Grouville,,,,Lavoir,0300301,,,,,,
0628dff0-116c-0138-9143-740f24312a1c,Parish,,,,,,"Le Fontaines Lavoir, La Rue de la Fontaine",,GEOMETRYCOLLECTION (POINT (-2.051824 49.212299)),Postal Address,,,St. Martin,,,,Le Fontaines Lavoir,0700333,,,,,,
505b8590-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Batterie Defflinger, Fields B801, B805, B806",,GEOMETRYCOLLECTION (POINT (-2.17276 49.189443)),Field Number,German Occupation,,St. Brelade,,,,Batterie Defflinger,0100237,,,,Government of Jersey,BR0237,
0bd1ec00-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Saint Germains, La Rue des Hamonnets",,GEOMETRYCOLLECTION (POINT (-2.121269 49.227954)),Postal Address,Richmond Map,,St. Lawrence,,,,Saint Germains,0600028,,,,Government of Jersey,LA0028,
84d950b0-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"Boulivot Cottage, Le Boulivot de Bas",,GEOMETRYCOLLECTION (POINT (-2.066303 49.188721)),Postal Address,,,Grouville,,,,Boulivot Cottage,0300162,,,,Government of Jersey,GR0162,
84defb90-1168-0138-913a-740f24312a1c,Parish,,,,,,"La Mare au Prêtre, Field G639",,GEOMETRYCOLLECTION (POINT (-2.034304 49.166574)),Field Number,,,Grouville,,,,La Mare au Prêtre,0300234,,,,,,
047d7a80-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"3 Victoria Terrace, Victoria Street",,GEOMETRYCOLLECTION (POINT (-2.103728 49.189156)),Postal Address,,,St. Helier,,,,3 Victoria Terrace,0401648,,,,Government of Jersey,HE1648,
045005b0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"49, King Street",,GEOMETRYCOLLECTION (POINT (-2.107343 49.184449)),Postal Address,Richmond Map,,St. Helier,,,,49,0400311,,,,Government of Jersey,HE0311,
8b6e9a50-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Mont Ube Lighthouse, La Rue de la Houguette",,GEOMETRYCOLLECTION (POINT (-2.059944 49.17159)),Postal Address,,,St. Clement,,,,Mont Ube Lighthouse,0200128,,,,Government of Jersey,CL0128,
047de690-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"1-5 New Park Villas, Westmount Road",,GEOMETRYCOLLECTION (POINT (-2.113752 49.189562)),Postal Address,,,St. Helier,,,,1-5 New Park Villas,0401660,,,,Government of Jersey,HE1660,
0bd9b060-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Tesson Chapel, La Vallée de St Pierre",,GEOMETRYCOLLECTION (POINT (-2.155189 49.205007)),Postal Address,Place of Worship,,St. Lawrence,,,,Tesson Chapel,0600158,,,,Government of Jersey,LA0158,
84d94650-1168-0138-913a-740f24312a1c,Parish,,,,,,"Hillside Cottage, Le Vier Mont",,GEOMETRYCOLLECTION (POINT (-2.069566 49.182372)),Postal Address,,,Grouville,,,,Hillside Cottage,0300160,,,,,,
0449c8c0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"5, La Colomberie",,GEOMETRYCOLLECTION (POINT (-2.102665 49.183467)),Postal Address,,,St. Helier,,,,5,0400146,,,,Government of Jersey,HE0146,
505d9290-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Le Buissonet, La Rue du Crocquet",,GEOMETRYCOLLECTION (POINT (-2.170259 49.189105)),Postal Address,Richmond Map,,St. Brelade,,,,Le Buissonet,0100292,,,,Government of Jersey,BR0292,
296cb270-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Steephill, St Saviour's Hill",,GEOMETRYCOLLECTION (POINT (-2.096261 49.194804)),Postal Address,,,St. Saviour,,,,Steephill,1100080,,,,Government of Jersey,SA0080,
0bdae1f0-116c-0138-9146-740f24312a1c,Parish,,,,,,"Maison Sorsoleil, La Rue des Prés Sorsoleil",,GEOMETRYCOLLECTION (POINT (-2.15425 49.206883)),Postal Address,Richmond Map,,St. Lawrence,,,,Maison Sorsoleil,0600047,,,,,,
0466b4e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"53, David Place",,GEOMETRYCOLLECTION (POINT (-2.103169 49.189809)),Postal Address,,,St. Helier,,,,53,0400947,,,,Government of Jersey,HE0947,
061c7eb0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Greendale Cottage, La Ruette de Faldouet",,GEOMETRYCOLLECTION (POINT (-2.032253 49.203602)),Postal Address,,,St. Martin,,,,Greendale Cottage,0700030,,,,Government of Jersey,MN0030,
0bd174c0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Domaine des Vaux , La Rue de Bas",,GEOMETRYCOLLECTION (POINT (-2.137392 49.213307)),Postal Address,Richmond Map,,St. Lawrence,,,,Domaine des Vaux ,0600016,,,,Government of Jersey,LA0016,
fc868e90-149c-0138-c576-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of Menhir, Field O196 ",,GEOMETRYCOLLECTION (POINT (-2.210838 49.243873)),Field Number,Megalithic,,St. Ouen,,,,Site of Menhir,0900230,,,,Government of Jersey,OU0230,
0bd96ad0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Le Colombier Manor, La Grande Route de St Laurent",,GEOMETRYCOLLECTION (POINT (-2.142325 49.212818)),Postal Address,"Manor House,Richmond Map",,St. Lawrence,,,,Le Colombier Manor,0600112,,,,Government of Jersey,LA0112,
0468c330-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Mont a L'Abbe House, La Grande Route de Mont à l'Abbé",,GEOMETRYCOLLECTION (POINT (-2.116593 49.208697)),Postal Address,Richmond Map,,St. Helier,,,,Mont a L'Abbe House,0401007,,,,Government of Jersey,HE1007,
84d60ab0-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"Fauvic Farm, La Rue de Fauvic",,GEOMETRYCOLLECTION (POINT (-2.041168 49.176072)),Postal Address,,,Grouville,,,,Fauvic Farm,0300051,,,,Government of Jersey,GR0051,
0486dc40-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Shipbuilding Yard, Esplanade",,GEOMETRYCOLLECTION (POINT (-2.115536 49.186458)),Postal Address,,,St. Helier,,,,Site of Shipbuilding Yard,0400744,,,,,,
0bd3b380-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Dronfield, Le Passage",,GEOMETRYCOLLECTION (POINT (-2.148247 49.228137)),Postal Address,Richmond Map,,St. Lawrence,,,,Dronfield,0600073,,,,Government of Jersey,LA0073,
50524310-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"La Hauteur, Le Mont les Vaux",,GEOMETRYCOLLECTION (POINT (-2.178495 49.184962)),Postal Address,,,St. Brelade,,,,La Hauteur,0100024,,,,Government of Jersey,BR0024,
044cf820-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"9, Grove Street",,GEOMETRYCOLLECTION (POINT (-2.104583 49.187313)),Postal Address,,,St. Helier,,,,9,0400235,,,,Government of Jersey,HE0235,
0bda3920-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Les St. Germains, La Rue des Saints Germains",,GEOMETRYCOLLECTION (POINT (-2.120968 49.225674)),Postal Address,"Manor House,Richmond Map",,St. Lawrence,,,,Les St. Germains,0600221,,,,Government of Jersey,LA0221,
50572f30-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Harbour View, Le Boulevard",,GEOMETRYCOLLECTION (POINT (-2.170227 49.186282)),Postal Address,Richmond Map,,St. Brelade,,,,Harbour View,0100134,,,,Government of Jersey,BR0134,
047e5b70-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"24, West Park Avenue",,GEOMETRYCOLLECTION (POINT (-2.111998 49.190068)),Postal Address,,,St. Helier,,,,24,0401672,,,,Government of Jersey,HE1672,
047e9790-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"16, Winchester Street",,GEOMETRYCOLLECTION (POINT (-2.104101 49.188553)),Postal Address,,,St. Helier,,,,16,0401679,,,,Government of Jersey,HE1679,
84dcbb30-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,Conservation Statement,"Seymour Tower, La Grande Routes des Sablons",Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.007721 49.157555)),Postal Address,"Richmond Map,Coastal Fortification",,Grouville,Seymour Tower Conservation Statement by Roger Hills of the Jersey Heritage Trust (2006). ,,,Seymour Tower,0300113,,,,Government of Jersey,GR0113,
b3672180-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Bas L'Epine, La Rue de L'Épine",,GEOMETRYCOLLECTION (POINT (-2.087824 49.240663)),Postal Address,,,Trinity,,,,Bas L'Epine,1200088,,,,Government of Jersey,,
46920770-116c-0138-9149-740f24312a1c,Parish,,,,,,"Clos du Moine, Field J1042",,GEOMETRYCOLLECTION (POINT (-2.117341 49.229533)),Field Number,,,St. John,,,,Clos du Moine,0500242,,,,,,
8b69dd80-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Rock View, La Grande Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.052452 49.169943)),Postal Address,,,St. Clement,,,,Rock View,0200013,,,,Government of Jersey,CL0013,
8b6cbbd0-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Hill View, La Grande Route de St. Clement",,GEOMETRYCOLLECTION (POINT (-2.048506 49.173497)),Postal Address,,,St. Clement,,,,Hill View,0200080,,,,Government of Jersey,"CL0080, CL0081",
84dd4bb0-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"Milestone 'G3', La Rue à Don",,GEOMETRYCOLLECTION (POINT (-2.048385 49.184719)),Postal Address,,,Grouville,,,,Milestone 'G3',0300161,,,,Government of Jersey,GR0161,
045d15e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"48, Roseville Street",,GEOMETRYCOLLECTION (POINT (-2.101424 49.178992)),Postal Address,,,St. Helier,,,,48,0400671,,,,Government of Jersey,HE0671,
2ef57bf0-1168-0138-9137-740f24312a1c,Parish,,,,,,"17th century Arch, Les Grupieaux",,GEOMETRYCOLLECTION (POINT (-2.158123 49.204271)),Postal Address,,,St. Peter,,,,17th century Arch,1000043,,,,,,
0bd8d5c0-116c-0138-9146-740f24312a1c,Parish,Listed place,,,,,"La Blanche Pierre Hoard, La Rue de la Blanche Pierre (Field L788)",,GEOMETRYCOLLECTION (POINT (-2.149983 49.203155)),Field Number,Megalithic,,St. Lawrence,,,,La Blanche Pierre Hoard,0600262,,,,Government of Jersey,LA0262,
04760200-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"64, Rouge Bouillon",,GEOMETRYCOLLECTION (POINT (-2.107293 49.192687)),Postal Address,,,St. Helier,,,,64,0401400,,,,Government of Jersey,HE1400,
fc8b05a0-149c-0138-c576-740f24312a1c,Parish,,,,,,"Lavoir, La Ruette des Mannaies",,GEOMETRYCOLLECTION (POINT (-2.230442 49.243117)),Postal Address,,,St. Ouen,,,,Lavoir,0900316,,,,,,
29762930-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field S426",,GEOMETRYCOLLECTION (POINT (-2.060765 49.202369)),Field Number,,,St. Saviour,,,,La Houguette,1100325,,,,Government of Jersey,SA0325,
0464ee20-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"21, Commercial Buildings",,GEOMETRYCOLLECTION (POINT (-2.108641 49.180601)),Postal Address,,,St. Helier,,,,21,0400901,,,,Government of Jersey,HE0901/HE0909,
505db3a0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Clarendon House, La Rue du Crocquet",,GEOMETRYCOLLECTION (POINT (-2.171061 49.187866)),Postal Address,,,St. Brelade,,,,Clarendon House,0100295,,,,Government of Jersey,BR0295,
06232cf0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Elmbank, Le Mont de Gouray",,GEOMETRYCOLLECTION (POINT (-2.025087 49.199088)),Postal Address,,,St. Martin,,,,Elmbank,0700229,,,,Government of Jersey,MN0229,
046fda40-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Du Heaume House, Mount Bingham",,GEOMETRYCOLLECTION (POINT (-2.10581 49.176731)),Postal Address,,,St. Helier,,,,Du Heaume House,0401216,,,,Government of Jersey,HE1216,
84df4de0-1168-0138-913a-740f24312a1c,Parish,,,,,,"Clos de dessus la Chapelle, Field G374",,GEOMETRYCOLLECTION (POINT (-2.05076 49.18297)),Field Number,,,Grouville,,,,Clos de dessus la Chapelle,0300260,,,,,,
044fc660-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"71, King Street",,GEOMETRYCOLLECTION (POINT (-2.108312 49.184737)),Postal Address,Richmond Map,,St. Helier,,,,71,0400304,,,,Government of Jersey,HE0304,
50629030-116c-0138-914f-740f24312a1c,Parish,,,,,,"Les Chandelles, La Petite Route des Mielles",,GEOMETRYCOLLECTION (POINT (-2.19357 49.199491)),Postal Address,,,St. Brelade,,,,Les Chandelles,0100415,,,,,,
505a8640-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Ville Canut, La Rue de la Corbière",,GEOMETRYCOLLECTION (POINT (-2.226322 49.179768)),Postal Address,,,St. Brelade,,,,Ville Canut,0100212,,,,Government of Jersey,BR0212,
fc88b620-149c-0138-c576-740f24312a1c,Parish,,,,,,"Les Landes House, La Rue de la Trappe",,GEOMETRYCOLLECTION (POINT (-2.237379 49.247184)),Postal Address,Richmond Map,,St. Ouen,,,,Les Landes House,0900265,,,,,,
f1583f50-1168-0138-9140-740f24312a1c,Parish,Listed building,,,,,"Le Hurel , La Rue de Maupertuis",,GEOMETRYCOLLECTION (POINT (-2.160455 49.247986)),Postal Address,Richmond Map,,St. Mary ,,,,Le Hurel ,0800092,,,,Government of Jersey,MY0092,
04709ea0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"60, 60a, 60½ , New Street",,GEOMETRYCOLLECTION (POINT (-2.105793 49.187133)),Postal Address,,,St. Helier,,,,"60, 60a, 60½ ",0401239,,,,Government of Jersey,HE1239,
50606870-116c-0138-914f-740f24312a1c,Parish,Listed place,,,,,"La Moye Bronze Age Site, La Rue Baal",,GEOMETRYCOLLECTION (POINT (-2.221801 49.179742)),Postal Address,Megalithic,,St. Brelade,,,,La Moye Bronze Age Site,0100372,,,,Government of Jersey,BR0372/BR0386,
296aa910-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"5 Belgreve Terrace, Dicq Road",,GEOMETRYCOLLECTION (POINT (-2.095988 49.178428)),Postal Address,,,St. Saviour,,,,5 Belgreve Terrace,1100026,,,,Government of Jersey,SA0026,
044654a0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Puits d'Espoir, Brighton Road",,GEOMETRYCOLLECTION (POINT (-2.106932 49.192187)),Postal Address,,,St. Helier,,,,Puits d'Espoir,0400060,,,,Government of Jersey,HE0060,
046880d0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"13, Gloucester Street",,GEOMETRYCOLLECTION (POINT (-2.112163 49.186883)),Postal Address,,,St. Helier,,,,13,0401002,,,,Government of Jersey,HE1002,
044463c0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"7, David Place",,GEOMETRYCOLLECTION (POINT (-2.102629 49.188122)),Postal Address,,,St. Helier,,,,7,0400012,,,,Government of Jersey,HE0012/HE0183,
505440b0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Carlyon House, La Route de la Baie",,GEOMETRYCOLLECTION (POINT (-2.195487 49.185087)),Postal Address,,,St. Brelade,,,,Carlyon House,0100071,,,,Government of Jersey,BR0071,
fc895ca0-149c-0138-c576-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Petite Hougue, Field O1123",,GEOMETRYCOLLECTION (POINT (-2.227658 49.237597)),Field Number,,,St. Ouen,,,,La Petite Hougue,0900169,,,,Government of Jersey,OU0234,
f15ad6a0-1168-0138-9140-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Hougue, Field MY248",,GEOMETRYCOLLECTION (POINT (-2.174678 49.245413)),Field Number,,,St. Mary ,,,,La Hougue,0800159,,,,Government of Jersey,MY0149,
04715910-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"24, Oxford Road",,GEOMETRYCOLLECTION (POINT (-2.100614 49.188623)),Postal Address,,,St. Helier,,,,24,0401260,,,,Government of Jersey,HE1260,
bb7c0ccc-863a-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,27 Union Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.107816 49.186286)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  A trench was opened in 1974 at 27 Union Street. It was abandoned due to the discovery of a diseased animal carcass coated in lime. Little material was found here and the water table was high due to its proximity to the stream. ",1974,,27 Union Street,0401157,1974,,,,,
04604f20-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"32, Apsley Road",,GEOMETRYCOLLECTION (POINT (-2.108324 49.188896)),Postal Address,,,St. Helier,,,,32,0400778,,,,Government of Jersey,HE0778,
84e296b0-1168-0138-913a-740f24312a1c,Parish,,,,,,"Thornton Hill Farm, La Rue es Philips",,GEOMETRYCOLLECTION (POINT (-2.050863 49.200874)),Postal Address,,,Grouville,,,,Thornton Hill Farm,0300096,,,,,,
06270f00-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"La Grande Maison Slipway, La Mare",,GEOMETRYCOLLECTION (POINT (-2.028978 49.218674)),Postal Address,,,St. Martin,,,,La Grande Maison Slipway,0700246,,,,Government of Jersey,MN0246,
0bd8dff0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Post Box No.47, La Route de St Aubin ",,GEOMETRYCOLLECTION (POINT (-2.147611 49.198419)),Postal Address,,,St. Lawrence,,,,Post Box No.47,0600019,,,,Government of Jersey,LA0026,
0455fe30-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"64, Stopford Road",,GEOMETRYCOLLECTION (POINT (-2.098874 49.189607)),Postal Address,,,St. Helier,,,,64,0400478,,,,Government of Jersey,HE0478,
0bd4f130-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"La Patrimoine Gate Lodge, Le Mont de la Chesnée",,GEOMETRYCOLLECTION (POINT (-2.137841 49.219474)),Postal Address,,,St. Lawrence,,,,La Patrimoine Gate Lodge,0600108,,,,Government of Jersey,LA0108,
2ef5d210-1168-0138-9137-740f24312a1c,Parish,,,,,,Battle of the Dunes 1651,,GEOMETRYCOLLECTION (POINT (-2.226846 49.20552)),Intertidal,,,St. Peter,,,,Battle of the Dunes 1651,1000103,,,,,,
2ef6d2d0-1168-0138-9137-740f24312a1c,Parish,,,,,,Val de la Mare Reservoir Dam,,GEOMETRYCOLLECTION (POINT (-2.208068 49.214805)),,,,St. Peter,,,,Val de la Mare Reservoir Dam,1000291,,,,,,
296eb6b0-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Le Caumais, La Rue de Beauvoir",,GEOMETRYCOLLECTION (POINT (-2.083507 49.189589)),Postal Address,Richmond Map,,St. Saviour,,,,Le Caumais,1100139,,,,Government of Jersey,SA0139,
0bd7c970-116c-0138-9146-740f24312a1c,Parish,,,,,,"Lakeside Cottage, La Ruelle de Ste Claire",,GEOMETRYCOLLECTION (POINT (-2.134261 49.207623)),Postal Address,,,St. Lawrence,,,,Lakeside Cottage,0600215,,,,,LA0215,
29735bc0-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Rockall, Dicq Road",,GEOMETRYCOLLECTION (POINT (-2.094744 49.178309)),Postal Address,,,St. Saviour,,,,Rockall,1100347,,,,Government of Jersey,SA0347,
8b6bc1e0-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Le Bourg Farm, La Grande Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.043397 49.169187)),Postal Address,,,St. Clement,,,,Le Bourg Farm,0200056,,,,Government of Jersey,CL0056,
296f51d0-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Lorina, Dicq Road",,GEOMETRYCOLLECTION (POINT (-2.094073 49.178345)),Postal Address,,,St. Saviour,,,,Lorina,1100160,,,,Government of Jersey,SA0160,
fc81ef60-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Resistance Nest Kempt Tower, La Grande Route des Mielles",,GEOMETRYCOLLECTION (POINT (-2.227427 49.220689)),Postal Address,German Occupation,,St. Ouen,,,,Resistance Nest Kempt Tower,0900157,,,,Government of Jersey,OU0157,
5061aba0-116c-0138-914f-740f24312a1c,Parish,Listed place,,,,,The Ossuary,,GEOMETRYCOLLECTION (POINT (-2.216984 49.198196)),,Megalithic,,St. Brelade,,,,The Ossuary,0100440,,,,Government of Jersey,BR0228,
84d53c30-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"La Carriere, La Route des Côtils",,GEOMETRYCOLLECTION (POINT (-2.050481 49.182712)),Postal Address,,,Grouville,,,,La Carriere,0300027,,,,Government of Jersey,GR0027,
044ecdf0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"16, Hill Street",,GEOMETRYCOLLECTION (POINT (-2.105044 49.183481)),Postal Address,Richmond Map,,St. Helier,,,,16,0400278,,,,Government of Jersey,HE0278,
84dd4190-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"La Croix Cemetery , La Rue des Prés",,GEOMETRYCOLLECTION (POINT (-2.042699 49.187106)),Postal Address,Place of Worship,,Grouville,,,,La Croix Cemetery ,0300146,,,,Government of Jersey,GR0146/GR0147/GR0215,
0454c400-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"15, Royal Square",,GEOMETRYCOLLECTION (POINT (-2.105478 49.184018)),Postal Address,Richmond Map,,St. Helier,,,,15,0400445,,,,Government of Jersey,HE0445,
0bdc1310-116c-0138-9146-740f24312a1c,Parish,,,,,,"Site of Moulin de Vicart, Le Chemin des Moulin",,GEOMETRYCOLLECTION (POINT (-2.132694 49.211755)),Postal Address,Mill,,St. Lawrence,,,,Site of Moulin de Vicart,0600265,,,,,,
